0.295	7.83E-09
0.29	1.43E-08
0.285	2.06E-08
0.28	2.75E-08
0.275	3.56E-08
0.27	4.53E-08
0.265	5.68E-08
0.26	7.06E-08
0.255	8.74E-08
0.25	1.08E-07
0.245	1.32E-07
0.24	1.62E-07
0.235	1.98E-07
0.23	2.42E-07
0.225	2.95E-07
0.22	3.59E-07
0.215	4.37E-07
0.21	5.32E-07
0.205	6.47E-07
0.2	7.87E-07
0.195	9.57E-07
0.19	1.16E-06
0.185	1.41E-06
0.18	1.72E-06
0.175	2.09E-06
0.17	2.54E-06
0.165	3.08E-06
0.16	3.74E-06
0.155	4.54E-06
0.15	5.52E-06
0.145	6.70E-06
0.14	8.13E-06
0.135	9.86E-06
0.13	1.20E-05
0.125	1.45E-05
0.12	1.76E-05
0.115	2.13E-05
0.11	2.58E-05
0.105	3.12E-05
0.1	3.77E-05
0.095	4.55E-05
0.09	5.49E-05
0.085	6.61E-05
0.08	7.94E-05
0.075	9.53E-05
0.07	0.00011394
0.065	0.00013587
0.06	0.00016144
0.055	0.00019099
0.05	0.00022483
0.045	0.00026313
0.04	0.00030592
0.035	0.00035298
0.03	0.00040382
0.025	0.00045763
0.02	0.00051327
0.015	0.0005693
0.01	0.00062404
0.005	0.00067573
-1.98E-16	0.00072264
-0.005	0.00076327
-0.01	0.00079651
-0.015	0.00082166
-0.02	0.00083854
-0.025	0.00084741
-0.03	0.00084894
-0.035	0.00084404
-0.04	0.00083376
-0.045	0.00081921
-0.05	0.00080146
-0.055	0.00078147
-0.06	0.00076008
-0.065	0.00073796
-0.07	0.00071568
-0.075	0.00069365
-0.08	0.00067216
-0.085	0.00065145
-0.09	0.00063163
-0.095	0.0006128
-0.1	0.00059499
-0.105	0.00057819
-0.11	0.00056239
-0.115	0.00054756
-0.12	0.00053363
-0.125	0.00052057
-0.13	0.00050832
-0.135	0.00049682
-0.14	0.00048602
-0.145	0.00047586
-0.15	0.0004663
-0.155	0.00045729
-0.16	0.00044878
-0.165	0.00044074
-0.17	0.00043313
-0.175	0.00042591
-0.18	0.00041906
-0.185	0.00041255
-0.19	0.00040635
-0.195	0.00040043
-0.2	0.00039478
-0.205	0.00038938
-0.21	0.00038422
-0.215	0.00037926
-0.22	0.00037451
-0.225	0.00036994
-0.23	0.00036554
-0.235	0.00036131
-0.24	0.00035724
-0.245	0.0003533
-0.25	0.0003495
-0.255	0.00034583
-0.26	0.00034228
-0.265	0.00033884
-0.27	0.00033551
-0.275	0.00033228
-0.28	0.00032914
-0.285	0.0003261
-0.29	0.00032314
-0.295	0.00032027
-0.3	0.00031747
-0.305	0.00031475
-0.31	0.0003121
-0.315	0.00030951
-0.32	0.000307
-0.325	0.00030454
-0.33	0.00030214
-0.335	0.0002998
-0.34	0.00029752
-0.345	0.00029529
-0.35	0.00029311
-0.355	0.00029097
-0.36	0.00028889
-0.365	0.00028685
-0.37	0.00028485
-0.375	0.00028289
-0.38	0.00028097
-0.385	0.0002791
-0.39	0.00027726
-0.395	0.00027545
-0.4	0.00027369
-0.395	0.00027197
-0.39	0.00027027
-0.385	0.0002686
-0.38	0.00026696
-0.375	0.00026535
-0.37	0.00026377
-0.365	0.00026222
-0.36	0.00026069
-0.355	0.0002592
-0.35	0.00025772
-0.345	0.00025628
-0.34	0.00025485
-0.335	0.00025345
-0.33	0.00025207
-0.325	0.00025072
-0.32	0.00024939
-0.315	0.00024807
-0.31	0.00024678
-0.305	0.00024551
-0.3	0.00024426
-0.295	0.00024302
-0.29	0.0002418
-0.285	0.00024061
-0.28	0.00023942
-0.275	0.00023826
-0.27	0.0002371
-0.265	0.00023597
-0.26	0.00023484
-0.255	0.00023373
-0.25	0.00023263
-0.245	0.00023155
-0.24	0.00023047
-0.235	0.0002294
-0.23	0.00022833
-0.225	0.00022727
-0.22	0.00022621
-0.215	0.00022515
-0.21	0.00022409
-0.205	0.00022302
-0.2	0.00022194
-0.195	0.00022084
