0.299	2.50E-09
0.298	4.28E-09
0.297	5.65E-09
0.296	6.85E-09
0.295	7.97E-09
0.294	9.05E-09
0.293	1.01E-08
0.292	1.11E-08
0.291	1.22E-08
0.29	1.32E-08
0.289	1.43E-08
0.288	1.53E-08
0.287	1.64E-08
0.286	1.75E-08
0.285	1.87E-08
0.284	1.98E-08
0.283	2.10E-08
0.282	2.22E-08
0.281	2.35E-08
0.28	2.48E-08
0.279	2.61E-08
0.278	2.74E-08
0.277	2.88E-08
0.276	3.03E-08
0.275	3.18E-08
0.274	3.33E-08
0.273	3.49E-08
0.272	3.66E-08
0.271	3.83E-08
0.27	4.00E-08
0.269	4.18E-08
0.268	4.37E-08
0.267	4.56E-08
0.266	4.76E-08
0.265	4.97E-08
0.264	5.18E-08
0.263	5.40E-08
0.262	5.63E-08
0.261	5.87E-08
0.26	6.11E-08
0.259	6.37E-08
0.258	6.63E-08
0.257	6.90E-08
0.256	7.18E-08
0.255	7.47E-08
0.254	7.77E-08
0.253	8.08E-08
0.252	8.40E-08
0.251	8.73E-08
0.25	9.08E-08
0.249	9.43E-08
0.248	9.80E-08
0.247	1.02E-07
0.246	1.06E-07
0.245	1.10E-07
0.244	1.14E-07
0.243	1.18E-07
0.242	1.23E-07
0.241	1.28E-07
0.24	1.32E-07
0.239	1.37E-07
0.238	1.43E-07
0.237	1.48E-07
0.236	1.53E-07
0.235	1.59E-07
0.234	1.65E-07
0.233	1.71E-07
0.232	1.77E-07
0.231	1.84E-07
0.23	1.91E-07
0.229	1.98E-07
0.228	2.05E-07
0.227	2.12E-07
0.226	2.20E-07
0.225	2.28E-07
0.224	2.36E-07
0.223	2.44E-07
0.222	2.53E-07
0.221	2.62E-07
0.22	2.72E-07
0.219	2.81E-07
0.218	2.91E-07
0.217	3.01E-07
0.216	3.12E-07
0.215	3.23E-07
0.214	3.34E-07
0.213	3.46E-07
0.212	3.58E-07
0.211	3.70E-07
0.21	3.83E-07
0.209	3.97E-07
0.208	4.10E-07
0.207	4.24E-07
0.206	4.39E-07
0.205	4.54E-07
0.204	4.69E-07
0.203	4.85E-07
0.202	5.02E-07
0.201	5.19E-07
0.2	5.36E-07
0.199	5.54E-07
0.198	5.73E-07
0.197	5.92E-07
0.196	6.12E-07
0.195	6.33E-07
0.194	6.54E-07
0.193	6.75E-07
0.192	6.98E-07
0.191	7.21E-07
0.19	7.44E-07
0.189	7.69E-07
0.188	7.94E-07
0.187	8.20E-07
0.186	8.46E-07
0.185	8.74E-07
0.184	9.02E-07
0.183	9.31E-07
0.182	9.61E-07
0.181	9.92E-07
0.18	1.02E-06
0.179	1.06E-06
0.178	1.09E-06
0.177	1.12E-06
0.176	1.16E-06
0.175	1.20E-06
0.174	1.23E-06
0.173	1.27E-06
0.172	1.31E-06
0.171	1.35E-06
0.17	1.40E-06
0.169	1.44E-06
0.168	1.48E-06
0.167	1.53E-06
0.166	1.58E-06
0.165	1.62E-06
0.164	1.67E-06
0.163	1.72E-06
0.162	1.78E-06
0.161	1.83E-06
0.16	1.89E-06
0.159	1.94E-06
0.158	2.00E-06
0.157	2.06E-06
0.156	2.12E-06
0.155	2.19E-06
0.154	2.25E-06
0.153	2.32E-06
0.152	2.38E-06
0.151	2.45E-06
0.15	2.53E-06
0.149	2.60E-06
0.148	2.68E-06
0.147	2.75E-06
0.146	2.83E-06
0.145	2.91E-06
0.144	3.00E-06
0.143	3.08E-06
0.142	3.17E-06
0.141	3.26E-06
0.14	3.35E-06
0.139	3.45E-06
0.138	3.55E-06
0.137	3.65E-06
0.136	3.75E-06
0.135	3.85E-06
0.134	3.96E-06
0.133	4.07E-06
0.132	4.18E-06
0.131	4.30E-06
0.13	4.42E-06
0.129	4.54E-06
0.128	4.66E-06
0.127	4.79E-06
0.126	4.92E-06
0.125	5.05E-06
0.124	5.19E-06
0.123	5.33E-06
0.122	5.47E-06
0.121	5.62E-06
0.12	5.76E-06
0.119	5.92E-06
0.118	6.07E-06
0.117	6.24E-06
0.116	6.40E-06
0.115	6.57E-06
0.114	6.74E-06
0.113	6.91E-06
