0.299	3.23E-09
0.298	5.19E-09
0.297	6.64E-09
0.296	7.92E-09
0.295	9.12E-09
0.294	1.03E-08
0.293	1.14E-08
0.292	1.26E-08
0.291	1.37E-08
0.29	1.48E-08
0.289	1.60E-08
0.288	1.72E-08
0.287	1.84E-08
0.286	1.96E-08
0.285	2.09E-08
0.284	2.22E-08
0.283	2.35E-08
0.282	2.49E-08
0.281	2.63E-08
0.28	2.77E-08
0.279	2.92E-08
0.278	3.08E-08
0.277	3.24E-08
0.276	3.41E-08
0.275	3.58E-08
0.274	3.76E-08
0.273	3.94E-08
0.272	4.13E-08
0.271	4.33E-08
0.27	4.54E-08
0.269	4.75E-08
0.268	4.97E-08
0.267	5.20E-08
0.266	5.44E-08
0.265	5.69E-08
0.264	5.94E-08
0.263	6.21E-08
0.262	6.49E-08
0.261	6.77E-08
0.26	7.07E-08
0.259	7.38E-08
0.258	7.70E-08
0.257	8.03E-08
0.256	8.38E-08
0.255	8.74E-08
0.254	9.11E-08
0.253	9.50E-08
0.252	9.91E-08
0.251	1.03E-07
0.25	1.08E-07
0.249	1.12E-07
0.248	1.17E-07
0.247	1.22E-07
0.246	1.27E-07
0.245	1.32E-07
0.244	1.38E-07
0.243	1.43E-07
0.242	1.49E-07
0.241	1.55E-07
0.24	1.62E-07
0.239	1.68E-07
0.238	1.75E-07
0.237	1.82E-07
0.236	1.90E-07
0.235	1.98E-07
0.234	2.06E-07
0.233	2.14E-07
0.232	2.23E-07
0.231	2.32E-07
0.23	2.41E-07
0.229	2.51E-07
0.228	2.61E-07
0.227	2.72E-07
0.226	2.83E-07
0.225	2.94E-07
0.224	3.06E-07
0.223	3.18E-07
0.222	3.31E-07
0.221	3.44E-07
0.22	3.58E-07
0.219	3.73E-07
0.218	3.88E-07
0.217	4.03E-07
0.216	4.19E-07
0.215	4.36E-07
0.214	4.54E-07
0.213	4.72E-07
0.212	4.91E-07
0.211	5.10E-07
0.21	5.31E-07
0.209	5.52E-07
0.208	5.74E-07
0.207	5.97E-07
0.206	6.21E-07
0.205	6.45E-07
0.204	6.71E-07
0.203	6.98E-07
0.202	7.26E-07
0.201	7.55E-07
0.2	7.85E-07
0.199	8.16E-07
0.198	8.48E-07
0.197	8.82E-07
0.196	9.17E-07
0.195	9.53E-07
0.194	9.91E-07
0.193	1.03E-06
0.192	1.07E-06
0.191	1.11E-06
0.19	1.16E-06
0.189	1.20E-06
0.188	1.25E-06
0.187	1.30E-06
0.186	1.35E-06
0.185	1.41E-06
0.184	1.46E-06
0.183	1.52E-06
0.182	1.58E-06
0.181	1.64E-06
0.18	1.71E-06
0.179	1.78E-06
0.178	1.85E-06
0.177	1.92E-06
0.176	2.00E-06
0.175	2.07E-06
0.174	2.16E-06
0.173	2.24E-06
0.172	2.33E-06
0.171	2.42E-06
0.17	2.52E-06
0.169	2.62E-06
0.168	2.72E-06
0.167	2.83E-06
0.166	2.94E-06
0.165	3.06E-06
0.164	3.18E-06
0.163	3.30E-06
0.162	3.43E-06
0.161	3.57E-06
0.16	3.71E-06
0.159	3.85E-06
0.158	4.01E-06
0.157	4.16E-06
0.156	4.33E-06
0.155	4.50E-06
0.154	4.67E-06
0.153	4.86E-06
0.152	5.05E-06
0.151	5.25E-06
0.15	5.45E-06
0.149	5.67E-06
0.148	5.89E-06
0.147	6.12E-06
0.146	6.36E-06
0.145	6.61E-06
0.144	6.87E-06
0.143	7.14E-06
0.142	7.42E-06
0.141	7.71E-06
0.14	8.01E-06
0.139	8.33E-06
0.138	8.65E-06
0.137	8.99E-06
0.136	9.34E-06
0.135	9.71E-06
0.134	1.01E-05
0.133	1.05E-05
0.132	1.09E-05
0.131	1.13E-05
0.13	1.18E-05
0.129	1.22E-05
0.128	1.27E-05
0.127	1.32E-05
0.126	1.37E-05
0.125	1.42E-05
0.124	1.48E-05
0.123	1.54E-05
0.122	1.59E-05
0.121	1.66E-05
0.12	1.72E-05
0.119	1.79E-05
0.118	1.86E-05
0.117	1.93E-05
0.116	2.00E-05
0.115	2.08E-05
0.114	2.16E-05
0.113	2.24E-05
0.112	2.33E-05
0.111	2.42E-05
0.11	2.51E-05
0.109	2.61E-05
0.108	2.71E-05
0.107	2.81E-05
0.106	2.92E-05
0.105	3.03E-05
0.104	3.15E-05
0.103	3.27E-05
0.102	3.39E-05
0.101	3.52E-05
0.1	3.65E-05
0.099	3.79E-05
0.098	3.94E-05
0.097	4.08E-05
0.096	4.24E-05
0.095	4.40E-05
0.094	4.56E-05
0.093	4.74E-05
0.092	4.91E-05
0.091	5.10E-05
0.09	5.29E-05
0.089	5.48E-05
0.088	5.69E-05
0.087	5.90E-05
0.086	6.12E-05
0.085	6.34E-05
0.084	6.58E-05
0.083	6.82E-05
0.082	7.07E-05
0.081	7.33E-05
0.08	7.60E-05
0.079	7.88E-05
0.078	8.16E-05
0.077	8.46E-05
0.076	8.76E-05
0.075	9.08E-05
0.074	9.40E-05
0.073	9.74E-05
0.072	0.00010088
0.071	0.00010447
0.07	0.00010817
0.069	0.00011198
0.068	0.00011592
0.067	0.00011998
0.066	0.00012416
0.065	0.00012847
0.064	0.00013291
0.063	0.00013748
0.062	0.00014219
0.061	0.00014704
0.06	0.00015202
0.059	0.00015715
0.058	0.00016243
0.057	0.00016785
0.056	0.00017342
0.055	0.00017914
0.054	0.00018501
0.053	0.00019104
0.052	0.00019722
0.051	0.00020357
0.05	0.00021007
0.049	0.00021673
0.048	0.00022355
0.047	0.00023053
0.046	0.00023768
0.045	0.00024498
0.044	0.00025245
0.043	0.00026008
0.042	0.00026787
0.041	0.00027582
0.04	0.00028393
0.039	0.00029219
0.038	0.00030061
0.037	0.00030918
0.036	0.0003179
0.035	0.00032677
0.034	0.00033578
0.033	0.00034493
0.032	0.00035421
0.031	0.00036362
0.03	0.00037316
0.029	0.00038282
0.028	0.00039259
0.027	0.00040247
0.026	0.00041245
0.025	0.00042252
0.024	0.00043267
0.023	0.00044291
0.022	0.00045321
0.021	0.00046357
0.02	0.00047398
0.019	0.00048443
0.018	0.00049491
0.017	0.00050541
0.016	0.00051592
0.015	0.00052643
0.014	0.00053692
0.013	0.00054739
0.012	0.00055783
0.011	0.00056822
0.01	0.00057854
0.009	0.0005888
0.008	0.00059897
0.007	0.00060904
0.006	0.00061901
0.005	0.00062885
0.004	0.00063856
0.003	0.00064813
0.002	0.00065754
0.001	0.00066679
-2.15E-16	0.00067585
-0.001	0.00068473
-0.002	0.00069341
-0.003	0.00070188
-0.004	0.00071012
-0.005	0.00071814
-0.006	0.00072592
-0.007	0.00073346
-0.008	0.00074074
-0.009	0.00074776
-0.01	0.00075451
-0.011	0.00076099
-0.012	0.00076719
-0.013	0.00077311
-0.014	0.00077874
-0.015	0.00078408
-0.016	0.00078913
-0.017	0.00079388
-0.018	0.00079833
-0.019	0.00080248
-0.02	0.00080634
-0.021	0.0008099
-0.022	0.00081316
-0.023	0.00081613
-0.024	0.0008188
-0.025	0.00082118
-0.026	0.00082328
-0.027	0.00082509
-0.028	0.00082662
-0.029	0.00082788
-0.03	0.00082887
-0.031	0.00082959
-0.032	0.00083006
-0.033	0.00083027
-0.034	0.00083024
-0.035	0.00082997
-0.036	0.00082947
-0.037	0.00082875
-0.038	0.0008278
-0.039	0.00082665
-0.04	0.00082529
-0.041	0.00082374
-0.042	0.000822
-0.043	0.00082009
-0.044	0.000818
-0.045	0.00081574
-0.046	0.00081334
-0.047	0.00081078
-0.048	0.00080808
-0.049	0.00080525
-0.05	0.00080229
-0.051	0.00079922
-0.052	0.00079603
-0.053	0.00079274
-0.054	0.00078935
-0.055	0.00078587
-0.056	0.00078231
-0.057	0.00077867
-0.058	0.00077495
-0.059	0.00077118
-0.06	0.00076734
-0.061	0.00076345
-0.062	0.0007595
-0.063	0.00075552
-0.064	0.00075149
-0.065	0.00074744
-0.066	0.00074335
-0.067	0.00073924
-0.068	0.0007351
-0.069	0.00073095
-0.07	0.00072679
-0.071	0.00072262
-0.072	0.00071844
-0.073	0.00071426
-0.074	0.00071008
-0.075	0.00070591
-0.076	0.00070174
-0.077	0.00069758
-0.078	0.00069343
-0.079	0.00068929
-0.08	0.00068517
-0.081	0.00068107
-0.082	0.00067699
-0.083	0.00067293
-0.084	0.00066889
-0.085	0.00066488
-0.086	0.00066089
-0.087	0.00065693
-0.088	0.000653
-0.089	0.0006491
-0.09	0.00064523
-0.091	0.0006414
-0.092	0.00063759
-0.093	0.00063382
-0.094	0.00063008
-0.095	0.00062637
-0.096	0.0006227
-0.097	0.00061907
-0.098	0.00061547
-0.099	0.00061191
-0.1	0.00060838
-0.101	0.00060489
-0.102	0.00060144
-0.103	0.00059802
-0.104	0.00059464
-0.105	0.0005913
-0.106	0.00058799
-0.107	0.00058472
-0.108	0.00058149
-0.109	0.0005783
-0.11	0.00057514
-0.111	0.00057202
-0.112	0.00056893
-0.113	0.00056588
-0.114	0.00056287
-0.115	0.00055989
-0.116	0.00055695
-0.117	0.00055404
-0.118	0.00055117
-0.119	0.00054833
-0.12	0.00054553
-0.121	0.00054276
-0.122	0.00054002
-0.123	0.00053732
-0.124	0.00053464
-0.125	0.00053201
-0.126	0.0005294
-0.127	0.00052683
-0.128	0.00052428
-0.129	0.00052177
-0.13	0.00051929
-0.131	0.00051684
-0.132	0.00051442
-0.133	0.00051202
-0.134	0.00050966
-0.135	0.00050733
-0.136	0.00050502
-0.137	0.00050274
-0.138	0.00050049
-0.139	0.00049827
-0.14	0.00049607
-0.141	0.0004939
-0.142	0.00049176
-0.143	0.00048964
-0.144	0.00048754
-0.145	0.00048547
-0.146	0.00048343
-0.147	0.00048141
-0.148	0.00047941
-0.149	0.00047744
-0.15	0.00047549
-0.151	0.00047356
-0.152	0.00047165
-0.153	0.00046977
-0.154	0.00046791
-0.155	0.00046606
-0.156	0.00046424
-0.157	0.00046245
-0.158	0.00046067
-0.159	0.00045891
-0.16	0.00045717
-0.161	0.00045545
-0.162	0.00045375
-0.163	0.00045206
-0.164	0.0004504
-0.165	0.00044876
-0.166	0.00044713
-0.167	0.00044552
-0.168	0.00044393
-0.169	0.00044235
-0.17	0.00044079
-0.171	0.00043925
-0.172	0.00043772
-0.173	0.00043621
-0.174	0.00043472
-0.175	0.00043324
-0.176	0.00043178
-0.177	0.00043033
-0.178	0.00042889
-0.179	0.00042748
-0.18	0.00042607
-0.181	0.00042468
-0.182	0.0004233
-0.183	0.00042194
-0.184	0.00042059
-0.185	0.00041926
-0.186	0.00041793
-0.187	0.00041662
-0.188	0.00041532
-0.189	0.00041404
-0.19	0.00041277
-0.191	0.00041151
-0.192	0.00041026
-0.193	0.00040902
-0.194	0.0004078
-0.195	0.00040658
-0.196	0.00040538
-0.197	0.00040419
-0.198	0.00040301
-0.199	0.00040184
-0.2	0.00040068
-0.201	0.00039953
-0.202	0.00039839
-0.203	0.00039726
-0.204	0.00039614
-0.205	0.00039503
-0.206	0.00039394
-0.207	0.00039285
-0.208	0.00039177
-0.209	0.0003907
-0.21	0.00038963
-0.211	0.00038858
-0.212	0.00038754
-0.213	0.0003865
-0.214	0.00038548
-0.215	0.00038446
-0.216	0.00038345
-0.217	0.00038245
-0.218	0.00038146
-0.219	0.00038047
-0.22	0.0003795
-0.221	0.00037853
-0.222	0.00037757
-0.223	0.00037661
-0.224	0.00037567
-0.225	0.00037473
-0.226	0.0003738
-0.227	0.00037287
-0.228	0.00037196
-0.229	0.00037105
-0.23	0.00037015
-0.231	0.00036925
-0.232	0.00036836
-0.233	0.00036748
-0.234	0.0003666
-0.235	0.00036574
-0.236	0.00036487
-0.237	0.00036402
-0.238	0.00036317
-0.239	0.00036232
-0.24	0.00036149
-0.241	0.00036066
-0.242	0.00035983
-0.243	0.00035901
-0.244	0.0003582
-0.245	0.00035739
-0.246	0.00035659
-0.247	0.00035579
-0.248	0.000355
-0.249	0.00035422
-0.25	0.00035344
-0.251	0.00035266
-0.252	0.00035189
-0.253	0.00035113
-0.254	0.00035037
-0.255	0.00034962
-0.256	0.00034887
-0.257	0.00034812
-0.258	0.00034739
-0.259	0.00034665
-0.26	0.00034592
-0.261	0.0003452
-0.262	0.00034448
-0.263	0.00034377
-0.264	0.00034306
-0.265	0.00034235
-0.266	0.00034165
-0.267	0.00034095
-0.268	0.00034026
-0.269	0.00033958
-0.27	0.00033889
-0.271	0.00033821
-0.272	0.00033754
-0.273	0.00033687
-0.274	0.0003362
-0.275	0.00033554
-0.276	0.00033488
-0.277	0.00033423
-0.278	0.00033358
-0.279	0.00033293
-0.28	0.00033229
-0.281	0.00033165
-0.282	0.00033102
-0.283	0.00033039
-0.284	0.00032976
-0.285	0.00032914
-0.286	0.00032852
-0.287	0.0003279
-0.288	0.00032729
-0.289	0.00032668
-0.29	0.00032608
-0.291	0.00032548
-0.292	0.00032488
-0.293	0.00032428
-0.294	0.00032369
-0.295	0.0003231
-0.296	0.00032252
-0.297	0.00032194
-0.298	0.00032136
-0.299	0.00032078
-0.3	0.00032021
-0.301	0.00031964
-0.302	0.00031908
-0.303	0.00031852
-0.304	0.00031796
-0.305	0.0003174
-0.306	0.00031685
-0.307	0.0003163
-0.308	0.00031575
-0.309	0.00031521
-0.31	0.00031467
-0.311	0.00031413
-0.312	0.00031359
-0.313	0.00031306
-0.314	0.00031253
-0.315	0.000312
-0.316	0.00031148
-0.317	0.00031096
-0.318	0.00031044
-0.319	0.00030992
-0.32	0.00030941
-0.321	0.0003089
-0.322	0.00030839
-0.323	0.00030789
-0.324	0.00030738
-0.325	0.00030688
-0.326	0.00030638
-0.327	0.00030589
-0.328	0.0003054
-0.329	0.00030491
-0.33	0.00030442
-0.331	0.00030393
-0.332	0.00030345
-0.333	0.00030297
-0.334	0.00030249
-0.335	0.00030201
-0.336	0.00030154
-0.337	0.00030107
-0.338	0.0003006
-0.339	0.00030013
-0.34	0.00029967
-0.341	0.00029921
-0.342	0.00029874
-0.343	0.00029829
-0.344	0.00029783
-0.345	0.00029738
-0.346	0.00029693
-0.347	0.00029648
-0.348	0.00029603
-0.349	0.00029558
-0.35	0.00029514
-0.351	0.0002947
-0.352	0.00029426
-0.353	0.00029382
-0.354	0.00029339
-0.355	0.00029296
-0.356	0.00029252
-0.357	0.0002921
-0.358	0.00029167
-0.359	0.00029124
-0.36	0.00029082
-0.361	0.0002904
-0.362	0.00028998
-0.363	0.00028956
-0.364	0.00028915
-0.365	0.00028873
-0.366	0.00028832
-0.367	0.00028791
-0.368	0.0002875
-0.369	0.00028709
-0.37	0.00028669
-0.371	0.00028629
-0.372	0.00028588
-0.373	0.00028548
-0.374	0.00028509
-0.375	0.00028469
-0.376	0.0002843
-0.377	0.0002839
-0.378	0.00028351
-0.379	0.00028312
-0.38	0.00028273
-0.381	0.00028235
-0.382	0.00028196
-0.383	0.00028158
-0.384	0.0002812
-0.385	0.00028082
-0.386	0.00028044
-0.387	0.00028006
-0.388	0.00027969
-0.389	0.00027931
-0.39	0.00027894
-0.391	0.00027857
-0.392	0.0002782
-0.393	0.00027784
-0.394	0.00027747
-0.395	0.0002771
-0.396	0.00027674
-0.397	0.00027638
-0.398	0.00027602
-0.399	0.00027566
-0.4	0.0002753
-0.399	0.00027494
-0.398	0.00027459
-0.397	0.00027423
-0.396	0.00027388
-0.395	0.00027353
-0.394	0.00027318
-0.393	0.00027283
-0.392	0.00027248
-0.391	0.00027214
-0.39	0.00027179
-0.389	0.00027145
-0.388	0.00027111
-0.387	0.00027077
-0.386	0.00027043
-0.385	0.00027009
-0.384	0.00026975
-0.383	0.00026942
-0.382	0.00026908
-0.381	0.00026875
-0.38	0.00026842
